datetime,date,weekday,hour,congestion_level_pct,avg_speed_kmh,travel_time_min_per_10km,monthly_congestion_level_pct,is_morning_rush,is_evening_rush
2024-12-14 03:00:00,2024-12-14,Saturday,3,2,40,15.0,62,0,0
2024-12-14 04:00:00,2024-12-14,Saturday,4,7,37,16.2,62,0,0
2024-12-14 05:00:00,2024-12-14,Saturday,5,14,35,17.1,62,0,0
2024-12-14 06:00:00,2024-12-14,Saturday,6,15,35,17.1,62,0,0
2024-12-14 07:00:00,2024-12-14,Saturday,7,20,34,17.6,62,1,0
2024-12-14 08:00:00,2024-12-14,Saturday,8,28,32,18.8,62,1,0
2024-12-14 09:00:00,2024-12-14,Saturday,9,38,29,20.7,62,1,0
2024-12-14 10:00:00,2024-12-14,Saturday,10,49,27,22.2,62,0,0
2024-12-14 11:00:00,2024-12-14,Saturday,11,62,25,24.0,62,0,0
2024-12-14 12:00:00,2024-12-14,Saturday,12,72,23,26.1,62,0,0
2024-12-14 13:00:00,2024-12-14,Saturday,13,76,23,26.1,62,0,0
2024-12-14 14:00:00,2024-12-14,Saturday,14,78,22,27.3,62,0,0
2024-12-14 15:00:00,2024-12-14,Saturday,15,82,22,27.3,62,0,0
2024-12-14 16:00:00,2024-12-14,Saturday,16,85,22,27.3,62,0,0
2024-12-14 17:00:00,2024-12-14,Saturday,17,88,21,28.6,62,0,1
2024-12-14 18:00:00,2024-12-14,Saturday,18,89,21,28.6,62,0,1
2024-12-14 19:00:00,2024-12-14,Saturday,19,84,22,27.3,62,0,1
2024-12-14 20:00:00,2024-12-14,Saturday,20,68,24,25.0,62,0,0
2024-12-14 21:00:00,2024-12-14,Saturday,21,47,27,22.2,62,0,0
2024-12-14 22:00:00,2024-12-14,Saturday,22,35,30,20.0,62,0,0
2024-12-14 23:00:00,2024-12-14,Saturday,23,29,31,19.4,62,0,0
2024-12-15 00:00:00,2024-12-15,Sunday,0,16,35,17.1,62,0,0
2024-12-15 01:00:00,2024-12-15,Sunday,1,9,37,16.2,62,0,0
2024-12-15 02:00:00,2024-12-15,Sunday,2,4,39,15.4,62,0,0
2024-12-15 03:00:00,2024-12-15,Sunday,3,2,39,15.4,62,0,0
2024-12-15 04:00:00,2024-12-15,Sunday,4,4,38,15.8,62,0,0
2024-12-15 05:00:00,2024-12-15,Sunday,5,9,37,16.2,62,0,0
2024-12-15 06:00:00,2024-12-15,Sunday,6,11,37,16.2,62,0,0
2024-12-15 07:00:00,2024-12-15,Sunday,7,14,36,16.7,62,1,0
2024-12-15 08:00:00,2024-12-15,Sunday,8,18,34,17.6,62,1,0
2024-12-15 09:00:00,2024-12-15,Sunday,9,24,33,18.2,62,1,0
2024-12-15 10:00:00,2024-12-15,Sunday,10,32,31,19.4,62,0,0
2024-12-15 11:00:00,2024-12-15,Sunday,11,40,29,20.7,62,0,0
2024-12-15 12:00:00,2024-12-15,Sunday,12,47,28,21.4,62,0,0
2024-12-15 13:00:00,2024-12-15,Sunday,13,50,27,22.2,62,0,0
2024-12-15 14:00:00,2024-12-15,Sunday,14,53,26,23.1,62,0,0
2024-12-15 15:00:00,2024-12-15,Sunday,15,58,25,24.0,62,0,0
2024-12-15 16:00:00,2024-12-15,Sunday,16,63,25,24.0,62,0,0
2024-12-15 17:00:00,2024-12-15,Sunday,17,66,24,25.0,62,0,1
2024-12-15 18:00:00,2024-12-15,Sunday,18,67,24,25.0,62,0,1
2024-12-15 19:00:00,2024-12-15,Sunday,19,63,25,24.0,62,0,1
2024-12-15 20:00:00,2024-12-15,Sunday,20,50,27,22.2,62,0,0
2024-12-15 21:00:00,2024-12-15,Sunday,21,37,29,20.7,62,0,0
2024-12-15 22:00:00,2024-12-15,Sunday,22,28,32,18.8,62,0,0
2024-12-15 23:00:00,2024-12-15,Sunday,23,19,34,17.6,62,0,0
2024-12-16 00:00:00,2024-12-16,Monday,0,9,37,16.2,62,0,0
2024-12-16 01:00:00,2024-12-16,Monday,1,4,39,15.4,62,0,0
2024-12-16 02:00:00,2024-12-16,Monday,2,1,40,15.0,62,0,0
2024-12-16 03:00:00,2024-12-16,Monday,3,0,41,14.6,62,0,0
2024-12-16 04:00:00,2024-12-16,Monday,4,3,40,15.0,62,0,0
2024-12-16 05:00:00,2024-12-16,Monday,5,8,37,16.2,62,0,0
2024-12-16 06:00:00,2024-12-16,Monday,6,13,37,16.2,62,0,0
2024-12-16 07:00:00,2024-12-16,Monday,7,30,32,18.8,62,1,0
2024-12-16 08:00:00,2024-12-16,Monday,8,50,28,21.4,62,1,0
2024-12-16 09:00:00,2024-12-16,Monday,9,69,24,25.0,62,1,0
2024-12-16 10:00:00,2024-12-16,Monday,10,68,24,25.0,62,0,0
2024-12-16 11:00:00,2024-12-16,Monday,11,68,24,25.0,62,0,0
2024-12-16 12:00:00,2024-12-16,Monday,12,68,24,25.0,62,0,0
2024-12-16 13:00:00,2024-12-16,Monday,13,69,24,25.0,62,0,0
2024-12-16 14:00:00,2024-12-16,Monday,14,66,24,25.0,62,0,0
2024-12-16 15:00:00,2024-12-16,Monday,15,66,24,25.0,62,0,0
2024-12-16 16:00:00,2024-12-16,Monday,16,73,23,26.1,62,0,0
2024-12-16 17:00:00,2024-12-16,Monday,17,94,20,30.0,62,0,1
2024-12-16 18:00:00,2024-12-16,Monday,18,99,20,30.0,62,0,1
2024-12-16 19:00:00,2024-12-16,Monday,19,82,22,27.3,62,0,1
2024-12-16 20:00:00,2024-12-16,Monday,20,54,26,23.1,62,0,0
2024-12-16 21:00:00,2024-12-16,Monday,21,34,30,20.0,62,0,0
2024-12-16 22:00:00,2024-12-16,Monday,22,25,32,18.8,62,0,0
2024-12-16 23:00:00,2024-12-16,Monday,23,18,34,17.6,62,0,0
2024-12-17 00:00:00,2024-12-17,Tuesday,0,10,37,16.2,62,0,0
2024-12-17 01:00:00,2024-12-17,Tuesday,1,6,38,15.8,62,0,0
2024-12-17 02:00:00,2024-12-17,Tuesday,2,3,39,15.4,62,0,0
2024-12-17 03:00:00,2024-12-17,Tuesday,3,1,40,15.0,62,0,0
2024-12-17 04:00:00,2024-12-17,Tuesday,4,3,39,15.4,62,0,0
2024-12-17 05:00:00,2024-12-17,Tuesday,5,9,36,16.7,62,0,0
2024-12-17 06:00:00,2024-12-17,Tuesday,6,15,36,16.7,62,0,0
2024-12-17 07:00:00,2024-12-17,Tuesday,7,29,32,18.8,62,1,0
2024-12-17 08:00:00,2024-12-17,Tuesday,8,51,27,22.2,62,1,0
2024-12-17 09:00:00,2024-12-17,Tuesday,9,71,24,25.0,62,1,0
2024-12-17 10:00:00,2024-12-17,Tuesday,10,72,23,26.1,62,0,0
2024-12-17 11:00:00,2024-12-17,Tuesday,11,76,23,26.1,62,0,0
2024-12-17 12:00:00,2024-12-17,Tuesday,12,77,22,27.3,62,0,0
2024-12-17 13:00:00,2024-12-17,Tuesday,13,79,22,27.3,62,0,0
2024-12-17 14:00:00,2024-12-17,Tuesday,14,76,23,26.1,62,0,0
2024-12-17 15:00:00,2024-12-17,Tuesday,15,77,22,27.3,62,0,0
2024-12-17 16:00:00,2024-12-17,Tuesday,16,84,22,27.3,62,0,0
2024-12-17 17:00:00,2024-12-17,Tuesday,17,106,19,31.6,62,0,1
2024-12-17 18:00:00,2024-12-17,Tuesday,18,110,19,31.6,62,0,1
2024-12-17 19:00:00,2024-12-17,Tuesday,19,92,21,28.6,62,0,1
2024-12-17 20:00:00,2024-12-17,Tuesday,20,64,24,25.0,62,0,0
2024-12-17 21:00:00,2024-12-17,Tuesday,21,39,29,20.7,62,0,0
2024-12-17 22:00:00,2024-12-17,Tuesday,22,28,31,19.4,62,0,0
2024-12-17 23:00:00,2024-12-17,Tuesday,23,20,33,18.2,62,0,0
2024-12-18 00:00:00,2024-12-18,Wednesday,0,12,36,16.7,62,0,0
2024-12-18 01:00:00,2024-12-18,Wednesday,1,7,37,16.2,62,0,0
2024-12-18 02:00:00,2024-12-18,Wednesday,2,4,39,15.4,62,0,0
2024-12-18 03:00:00,2024-12-18,Wednesday,3,2,40,15.0,62,0,0
2024-12-18 04:00:00,2024-12-18,Wednesday,4,5,38,15.8,62,0,0
2024-12-18 05:00:00,2024-12-18,Wednesday,5,12,35,17.1,62,0,0
2024-12-18 06:00:00,2024-12-18,Wednesday,6,15,35,17.1,62,0,0
2024-12-18 07:00:00,2024-12-18,Wednesday,7,28,32,18.8,62,1,0
2024-12-18 08:00:00,2024-12-18,Wednesday,8,48,28,21.4,62,1,0
2024-12-18 09:00:00,2024-12-18,Wednesday,9,67,24,25.0,62,1,0
2024-12-18 10:00:00,2024-12-18,Wednesday,10,68,24,25.0,62,0,0
2024-12-18 11:00:00,2024-12-18,Wednesday,11,72,23,26.1,62,0,0
2024-12-18 12:00:00,2024-12-18,Wednesday,12,76,23,26.1,62,0,0
2024-12-18 13:00:00,2024-12-18,Wednesday,13,78,22,27.3,62,0,0
2024-12-18 14:00:00,2024-12-18,Wednesday,14,77,22,27.3,62,0,0
2024-12-18 15:00:00,2024-12-18,Wednesday,15,78,22,27.3,62,0,0
2024-12-18 16:00:00,2024-12-18,Wednesday,16,84,22,27.3,62,0,0
2024-12-18 17:00:00,2024-12-18,Wednesday,17,104,19,31.6,62,0,1
2024-12-18 18:00:00,2024-12-18,Wednesday,18,110,19,31.6,62,0,1
2024-12-18 19:00:00,2024-12-18,Wednesday,19,95,20,30.0,62,0,1
2024-12-18 20:00:00,2024-12-18,Wednesday,20,69,24,25.0,62,0,0
2024-12-18 21:00:00,2024-12-18,Wednesday,21,43,28,21.4,62,0,0
2024-12-18 22:00:00,2024-12-18,Wednesday,22,30,31,19.4,62,0,0
2024-12-18 23:00:00,2024-12-18,Wednesday,23,23,33,18.2,62,0,0
2024-12-19 00:00:00,2024-12-19,Thursday,0,13,36,16.7,62,0,0
2024-12-19 01:00:00,2024-12-19,Thursday,1,7,38,15.8,62,0,0
2024-12-19 02:00:00,2024-12-19,Thursday,2,4,39,15.4,62,0,0
2024-12-19 03:00:00,2024-12-19,Thursday,3,2,40,15.0,62,0,0
2024-12-19 04:00:00,2024-12-19,Thursday,4,5,38,15.8,62,0,0
2024-12-19 05:00:00,2024-12-19,Thursday,5,11,36,16.7,62,0,0
2024-12-19 06:00:00,2024-12-19,Thursday,6,15,35,17.1,62,0,0
2024-12-19 07:00:00,2024-12-19,Thursday,7,28,32,18.8,62,1,0
2024-12-19 08:00:00,2024-12-19,Thursday,8,49,28,21.4,62,1,0
2024-12-19 09:00:00,2024-12-19,Thursday,9,68,24,25.0,62,1,0
2024-12-19 10:00:00,2024-12-19,Thursday,10,69,24,25.0,62,0,0
2024-12-19 11:00:00,2024-12-19,Thursday,11,71,23,26.1,62,0,0
2024-12-19 12:00:00,2024-12-19,Thursday,12,73,23,26.1,62,0,0
2024-12-19 13:00:00,2024-12-19,Thursday,13,74,23,26.1,62,0,0
2024-12-19 14:00:00,2024-12-19,Thursday,14,73,23,26.1,62,0,0
2024-12-19 15:00:00,2024-12-19,Thursday,15,74,23,26.1,62,0,0
2024-12-19 16:00:00,2024-12-19,Thursday,16,80,22,27.3,62,0,0
2024-12-19 17:00:00,2024-12-19,Thursday,17,100,20,30.0,62,0,1
2024-12-19 18:00:00,2024-12-19,Thursday,18,104,19,31.6,62,0,1
2024-12-19 19:00:00,2024-12-19,Thursday,19,89,21,28.6,62,0,1
2024-12-19 20:00:00,2024-12-19,Thursday,20,63,24,25.0,62,0,0
2024-12-19 21:00:00,2024-12-19,Thursday,21,39,29,20.7,62,0,0
2024-12-19 22:00:00,2024-12-19,Thursday,22,28,31,19.4,62,0,0
2024-12-19 23:00:00,2024-12-19,Thursday,23,21,33,18.2,62,0,0
2024-12-20 00:00:00,2024-12-20,Friday,0,12,36,16.7,62,0,0
2024-12-20 01:00:00,2024-12-20,Friday,1,7,37,16.2,62,0,0
2024-12-20 02:00:00,2024-12-20,Friday,2,4,39,15.4,62,0,0
2024-12-20 03:00:00,2024-12-20,Friday,3,3,39,15.4,62,0,0
2024-12-20 04:00:00,2024-12-20,Friday,4,7,37,16.2,62,0,0
2024-12-20 05:00:00,2024-12-20,Friday,5,14,34,17.6,62,0,0
2024-12-20 06:00:00,2024-12-20,Friday,6,16,35,17.1,62,0,0
2024-12-20 07:00:00,2024-12-20,Friday,7,27,33,18.2,62,1,0
2024-12-20 08:00:00,2024-12-20,Friday,8,48,28,21.4,62,1,0
2024-12-20 09:00:00,2024-12-20,Friday,9,67,24,25.0,62,1,0
2024-12-20 10:00:00,2024-12-20,Friday,10,68,24,25.0,62,0,0
2024-12-20 11:00:00,2024-12-20,Friday,11,71,23,26.1,62,0,0
2024-12-20 12:00:00,2024-12-20,Friday,12,73,23,26.1,62,0,0
2024-12-20 13:00:00,2024-12-20,Friday,13,75,23,26.1,62,0,0
2024-12-20 14:00:00,2024-12-20,Friday,14,75,23,26.1,62,0,0
2024-12-20 15:00:00,2024-12-20,Friday,15,79,22,27.3,62,0,0
2024-12-20 16:00:00,2024-12-20,Friday,16,86,21,28.6,62,0,0
2024-12-20 17:00:00,2024-12-20,Friday,17,106,19,31.6,62,0,1
2024-12-20 18:00:00,2024-12-20,Friday,18,113,19,31.6,62,0,1
2024-12-20 19:00:00,2024-12-20,Friday,19,100,20,30.0,62,0,1
2024-12-20 20:00:00,2024-12-20,Friday,20,74,23,26.1,62,0,0
2024-12-20 21:00:00,2024-12-20,Friday,21,47,27,22.2,62,0,0
2024-12-20 22:00:00,2024-12-20,Friday,22,33,30,20.0,62,0,0
2024-12-20 23:00:00,2024-12-20,Friday,23,26,32,18.8,62,0,0
2024-12-21 00:00:00,2024-12-21,Saturday,0,15,35,17.1,62,0,0
2024-12-21 01:00:00,2024-12-21,Saturday,1,9,37,16.2,62,0,0
2024-12-21 02:00:00,2024-12-21,Saturday,2,4,39,15.4,62,0,0
2024-12-21 03:00:00,2024-12-21,Saturday,3,2,40,15.0,62,0,0
2024-12-21 04:00:00,2024-12-21,Saturday,4,7,37,16.2,62,0,0
2024-12-21 05:00:00,2024-12-21,Saturday,5,14,35,17.1,62,0,0
2024-12-21 06:00:00,2024-12-21,Saturday,6,15,35,17.1,62,0,0
2024-12-21 07:00:00,2024-12-21,Saturday,7,20,34,17.6,62,1,0
2024-12-21 08:00:00,2024-12-21,Saturday,8,28,32,18.8,62,1,0
2024-12-21 09:00:00,2024-12-21,Saturday,9,38,29,20.7,62,1,0
2024-12-21 10:00:00,2024-12-21,Saturday,10,49,27,22.2,62,0,0
2024-12-21 11:00:00,2024-12-21,Saturday,11,62,25,24.0,62,0,0
2024-12-21 12:00:00,2024-12-21,Saturday,12,72,23,26.1,62,0,0
2024-12-21 13:00:00,2024-12-21,Saturday,13,76,23,26.1,62,0,0
2024-12-21 14:00:00,2024-12-21,Saturday,14,78,22,27.3,62,0,0
2024-12-21 15:00:00,2024-12-21,Saturday,15,82,22,27.3,62,0,0
2024-12-21 16:00:00,2024-12-21,Saturday,16,85,22,27.3,62,0,0
2024-12-21 17:00:00,2024-12-21,Saturday,17,88,21,28.6,62,0,1
2024-12-21 18:00:00,2024-12-21,Saturday,18,89,21,28.6,62,0,1
2024-12-21 19:00:00,2024-12-21,Saturday,19,84,22,27.3,62,0,1
2024-12-21 20:00:00,2024-12-21,Saturday,20,68,24,25.0,62,0,0
2024-12-21 21:00:00,2024-12-21,Saturday,21,47,27,22.2,62,0,0
2024-12-21 22:00:00,2024-12-21,Saturday,22,35,30,20.0,62,0,0
2024-12-21 23:00:00,2024-12-21,Saturday,23,29,31,19.4,62,0,0
2024-12-22 00:00:00,2024-12-22,Sunday,0,16,35,17.1,62,0,0
2024-12-22 01:00:00,2024-12-22,Sunday,1,9,37,16.2,62,0,0
2024-12-22 02:00:00,2024-12-22,Sunday,2,4,39,15.4,62,0,0
2024-12-22 03:00:00,2024-12-22,Sunday,3,2,39,15.4,62,0,0
2024-12-22 04:00:00,2024-12-22,Sunday,4,4,38,15.8,62,0,0
2024-12-22 05:00:00,2024-12-22,Sunday,5,9,37,16.2,62,0,0
2024-12-22 06:00:00,2024-12-22,Sunday,6,11,37,16.2,62,0,0
2024-12-22 07:00:00,2024-12-22,Sunday,7,14,36,16.7,62,1,0
2024-12-22 08:00:00,2024-12-22,Sunday,8,18,34,17.6,62,1,0
2024-12-22 09:00:00,2024-12-22,Sunday,9,24,33,18.2,62,1,0
2024-12-22 10:00:00,2024-12-22,Sunday,10,32,31,19.4,62,0,0
2024-12-22 11:00:00,2024-12-22,Sunday,11,40,29,20.7,62,0,0
2024-12-22 12:00:00,2024-12-22,Sunday,12,47,28,21.4,62,0,0
2024-12-22 13:00:00,2024-12-22,Sunday,13,50,27,22.2,62,0,0
2024-12-22 14:00:00,2024-12-22,Sunday,14,53,26,23.1,62,0,0
2024-12-22 15:00:00,2024-12-22,Sunday,15,58,25,24.0,62,0,0
2024-12-22 16:00:00,2024-12-22,Sunday,16,63,25,24.0,62,0,0
2024-12-22 17:00:00,2024-12-22,Sunday,17,66,24,25.0,62,0,1
2024-12-22 18:00:00,2024-12-22,Sunday,18,67,24,25.0,62,0,1
2024-12-22 19:00:00,2024-12-22,Sunday,19,63,25,24.0,62,0,1
2024-12-22 20:00:00,2024-12-22,Sunday,20,50,27,22.2,62,0,0
2024-12-22 21:00:00,2024-12-22,Sunday,21,37,29,20.7,62,0,0
2024-12-22 22:00:00,2024-12-22,Sunday,22,28,32,18.8,62,0,0
2024-12-22 23:00:00,2024-12-22,Sunday,23,19,34,17.6,62,0,0
2024-12-23 00:00:00,2024-12-23,Monday,0,9,37,16.2,62,0,0
2024-12-23 01:00:00,2024-12-23,Monday,1,4,39,15.4,62,0,0
2024-12-23 02:00:00,2024-12-23,Monday,2,1,40,15.0,62,0,0
2024-12-23 03:00:00,2024-12-23,Monday,3,0,41,14.6,62,0,0
2024-12-23 04:00:00,2024-12-23,Monday,4,3,40,15.0,62,0,0
2024-12-23 05:00:00,2024-12-23,Monday,5,8,37,16.2,62,0,0
2024-12-23 06:00:00,2024-12-23,Monday,6,13,37,16.2,62,0,0
2024-12-23 07:00:00,2024-12-23,Monday,7,30,32,18.8,62,1,0
2024-12-23 08:00:00,2024-12-23,Monday,8,50,28,21.4,62,1,0
2024-12-23 09:00:00,2024-12-23,Monday,9,69,24,25.0,62,1,0
2024-12-23 10:00:00,2024-12-23,Monday,10,68,24,25.0,62,0,0
2024-12-23 11:00:00,2024-12-23,Monday,11,68,24,25.0,62,0,0
2024-12-23 12:00:00,2024-12-23,Monday,12,68,24,25.0,62,0,0
2024-12-23 13:00:00,2024-12-23,Monday,13,69,24,25.0,62,0,0
2024-12-23 14:00:00,2024-12-23,Monday,14,66,24,25.0,62,0,0
2024-12-23 15:00:00,2024-12-23,Monday,15,66,24,25.0,62,0,0
2024-12-23 16:00:00,2024-12-23,Monday,16,73,23,26.1,62,0,0
2024-12-23 17:00:00,2024-12-23,Monday,17,94,20,30.0,62,0,1
2024-12-23 18:00:00,2024-12-23,Monday,18,99,20,30.0,62,0,1
2024-12-23 19:00:00,2024-12-23,Monday,19,82,22,27.3,62,0,1
2024-12-23 20:00:00,2024-12-23,Monday,20,54,26,23.1,62,0,0
2024-12-23 21:00:00,2024-12-23,Monday,21,34,30,20.0,62,0,0
2024-12-23 22:00:00,2024-12-23,Monday,22,25,32,18.8,62,0,0
2024-12-23 23:00:00,2024-12-23,Monday,23,18,34,17.6,62,0,0
2024-12-24 00:00:00,2024-12-24,Tuesday,0,10,37,16.2,62,0,0
2024-12-24 01:00:00,2024-12-24,Tuesday,1,6,38,15.8,62,0,0
2024-12-24 02:00:00,2024-12-24,Tuesday,2,3,39,15.4,62,0,0
2024-12-24 03:00:00,2024-12-24,Tuesday,3,1,40,15.0,62,0,0
2024-12-24 04:00:00,2024-12-24,Tuesday,4,3,39,15.4,62,0,0
2024-12-24 05:00:00,2024-12-24,Tuesday,5,9,36,16.7,62,0,0
2024-12-24 06:00:00,2024-12-24,Tuesday,6,15,36,16.7,62,0,0
2024-12-24 07:00:00,2024-12-24,Tuesday,7,29,32,18.8,62,1,0
2024-12-24 08:00:00,2024-12-24,Tuesday,8,51,27,22.2,62,1,0
2024-12-24 09:00:00,2024-12-24,Tuesday,9,71,24,25.0,62,1,0
2024-12-24 10:00:00,2024-12-24,Tuesday,10,72,23,26.1,62,0,0
2024-12-24 11:00:00,2024-12-24,Tuesday,11,76,23,26.1,62,0,0
2024-12-24 12:00:00,2024-12-24,Tuesday,12,77,22,27.3,62,0,0
2024-12-24 13:00:00,2024-12-24,Tuesday,13,79,22,27.3,62,0,0
2024-12-24 14:00:00,2024-12-24,Tuesday,14,76,23,26.1,62,0,0
2024-12-24 15:00:00,2024-12-24,Tuesday,15,77,22,27.3,62,0,0
2024-12-24 16:00:00,2024-12-24,Tuesday,16,84,22,27.3,62,0,0
2024-12-24 17:00:00,2024-12-24,Tuesday,17,106,19,31.6,62,0,1
2024-12-24 18:00:00,2024-12-24,Tuesday,18,110,19,31.6,62,0,1
2024-12-24 19:00:00,2024-12-24,Tuesday,19,92,21,28.6,62,0,1
2024-12-24 20:00:00,2024-12-24,Tuesday,20,64,24,25.0,62,0,0
2024-12-24 21:00:00,2024-12-24,Tuesday,21,39,29,20.7,62,0,0
2024-12-24 22:00:00,2024-12-24,Tuesday,22,28,31,19.4,62,0,0
2024-12-24 23:00:00,2024-12-24,Tuesday,23,20,33,18.2,62,0,0
2024-12-25 00:00:00,2024-12-25,Wednesday,0,12,36,16.7,62,0,0
2024-12-25 01:00:00,2024-12-25,Wednesday,1,7,37,16.2,62,0,0
2024-12-25 02:00:00,2024-12-25,Wednesday,2,4,39,15.4,62,0,0
2024-12-25 03:00:00,2024-12-25,Wednesday,3,2,40,15.0,62,0,0
2024-12-25 04:00:00,2024-12-25,Wednesday,4,5,38,15.8,62,0,0
2024-12-25 05:00:00,2024-12-25,Wednesday,5,12,35,17.1,62,0,0
2024-12-25 06:00:00,2024-12-25,Wednesday,6,15,35,17.1,62,0,0
2024-12-25 07:00:00,2024-12-25,Wednesday,7,28,32,18.8,62,1,0
2024-12-25 08:00:00,2024-12-25,Wednesday,8,48,28,21.4,62,1,0
2024-12-25 09:00:00,2024-12-25,Wednesday,9,67,24,25.0,62,1,0
2024-12-25 10:00:00,2024-12-25,Wednesday,10,68,24,25.0,62,0,0
2024-12-25 11:00:00,2024-12-25,Wednesday,11,72,23,26.1,62,0,0
2024-12-25 12:00:00,2024-12-25,Wednesday,12,76,23,26.1,62,0,0
2024-12-25 13:00:00,2024-12-25,Wednesday,13,78,22,27.3,62,0,0
2024-12-25 14:00:00,2024-12-25,Wednesday,14,77,22,27.3,62,0,0
2024-12-25 15:00:00,2024-12-25,Wednesday,15,78,22,27.3,62,0,0
2024-12-25 16:00:00,2024-12-25,Wednesday,16,84,22,27.3,62,0,0
2024-12-25 17:00:00,2024-12-25,Wednesday,17,104,19,31.6,62,0,1
2024-12-25 18:00:00,2024-12-25,Wednesday,18,110,19,31.6,62,0,1
2024-12-25 19:00:00,2024-12-25,Wednesday,19,95,20,30.0,62,0,1
2024-12-25 20:00:00,2024-12-25,Wednesday,20,69,24,25.0,62,0,0
2024-12-25 21:00:00,2024-12-25,Wednesday,21,43,28,21.4,62,0,0
2024-12-25 22:00:00,2024-12-25,Wednesday,22,30,31,19.4,62,0,0
2024-12-25 23:00:00,2024-12-25,Wednesday,23,23,33,18.2,62,0,0
2024-12-26 00:00:00,2024-12-26,Thursday,0,13,36,16.7,62,0,0
2024-12-26 01:00:00,2024-12-26,Thursday,1,7,38,15.8,62,0,0
2024-12-26 02:00:00,2024-12-26,Thursday,2,4,39,15.4,62,0,0
2024-12-26 03:00:00,2024-12-26,Thursday,3,2,40,15.0,62,0,0
2024-12-26 04:00:00,2024-12-26,Thursday,4,5,38,15.8,62,0,0
2024-12-26 05:00:00,2024-12-26,Thursday,5,11,36,16.7,62,0,0
2024-12-26 06:00:00,2024-12-26,Thursday,6,15,35,17.1,62,0,0
2024-12-26 07:00:00,2024-12-26,Thursday,7,28,32,18.8,62,1,0
2024-12-26 08:00:00,2024-12-26,Thursday,8,49,28,21.4,62,1,0
2024-12-26 09:00:00,2024-12-26,Thursday,9,68,24,25.0,62,1,0
2024-12-26 10:00:00,2024-12-26,Thursday,10,69,24,25.0,62,0,0
2024-12-26 11:00:00,2024-12-26,Thursday,11,71,23,26.1,62,0,0
2024-12-26 12:00:00,2024-12-26,Thursday,12,73,23,26.1,62,0,0
2024-12-26 13:00:00,2024-12-26,Thursday,13,74,23,26.1,62,0,0
2024-12-26 14:00:00,2024-12-26,Thursday,14,73,23,26.1,62,0,0
2024-12-26 15:00:00,2024-12-26,Thursday,15,74,23,26.1,62,0,0
2024-12-26 16:00:00,2024-12-26,Thursday,16,80,22,27.3,62,0,0
2024-12-26 17:00:00,2024-12-26,Thursday,17,100,20,30.0,62,0,1
2024-12-26 18:00:00,2024-12-26,Thursday,18,104,19,31.6,62,0,1
2024-12-26 19:00:00,2024-12-26,Thursday,19,89,21,28.6,62,0,1
2024-12-26 20:00:00,2024-12-26,Thursday,20,63,24,25.0,62,0,0
2024-12-26 21:00:00,2024-12-26,Thursday,21,39,29,20.7,62,0,0
2024-12-26 22:00:00,2024-12-26,Thursday,22,28,31,19.4,62,0,0
2024-12-26 23:00:00,2024-12-26,Thursday,23,21,33,18.2,62,0,0
2024-12-27 00:00:00,2024-12-27,Friday,0,12,36,16.7,62,0,0
2024-12-27 01:00:00,2024-12-27,Friday,1,7,37,16.2,62,0,0
2024-12-27 02:00:00,2024-12-27,Friday,2,4,39,15.4,62,0,0
2024-12-27 03:00:00,2024-12-27,Friday,3,3,39,15.4,62,0,0
2024-12-27 04:00:00,2024-12-27,Friday,4,7,37,16.2,62,0,0
2024-12-27 05:00:00,2024-12-27,Friday,5,14,34,17.6,62,0,0
2024-12-27 06:00:00,2024-12-27,Friday,6,16,35,17.1,62,0,0
2024-12-27 07:00:00,2024-12-27,Friday,7,27,33,18.2,62,1,0
2024-12-27 08:00:00,2024-12-27,Friday,8,48,28,21.4,62,1,0
2024-12-27 09:00:00,2024-12-27,Friday,9,67,24,25.0,62,1,0
2024-12-27 10:00:00,2024-12-27,Friday,10,68,24,25.0,62,0,0
2024-12-27 11:00:00,2024-12-27,Friday,11,71,23,26.1,62,0,0
2024-12-27 12:00:00,2024-12-27,Friday,12,73,23,26.1,62,0,0
2024-12-27 13:00:00,2024-12-27,Friday,13,75,23,26.1,62,0,0
2024-12-27 14:00:00,2024-12-27,Friday,14,75,23,26.1,62,0,0
2024-12-27 15:00:00,2024-12-27,Friday,15,79,22,27.3,62,0,0
2024-12-27 16:00:00,2024-12-27,Friday,16,86,21,28.6,62,0,0
2024-12-27 17:00:00,2024-12-27,Friday,17,106,19,31.6,62,0,1
2024-12-27 18:00:00,2024-12-27,Friday,18,113,19,31.6,62,0,1
2024-12-27 19:00:00,2024-12-27,Friday,19,100,20,30.0,62,0,1
2024-12-27 20:00:00,2024-12-27,Friday,20,74,23,26.1,62,0,0
2024-12-27 21:00:00,2024-12-27,Friday,21,47,27,22.2,62,0,0
2024-12-27 22:00:00,2024-12-27,Friday,22,33,30,20.0,62,0,0
2024-12-27 23:00:00,2024-12-27,Friday,23,26,32,18.8,62,0,0
2024-12-28 00:00:00,2024-12-28,Saturday,0,15,35,17.1,62,0,0
2024-12-28 01:00:00,2024-12-28,Saturday,1,9,37,16.2,62,0,0
2024-12-28 02:00:00,2024-12-28,Saturday,2,4,39,15.4,62,0,0
2024-12-28 03:00:00,2024-12-28,Saturday,3,2,40,15.0,62,0,0
2024-12-28 04:00:00,2024-12-28,Saturday,4,7,37,16.2,62,0,0
2024-12-28 05:00:00,2024-12-28,Saturday,5,14,35,17.1,62,0,0
